Source_File,Word
APEUni_Advanced_Vocab,workshop
APEUni_Advanced_Vocab,arc
APEUni_Advanced_Vocab,carriage
APEUni_Advanced_Vocab,barricade
APEUni_Advanced_Vocab,instruct
APEUni_Advanced_Vocab,orientation
APEUni_Advanced_Vocab,fraction
APEUni_Advanced_Vocab,reluctant
APEUni_Advanced_Vocab,unemployment
APEUni_Advanced_Vocab,arrangement
APEUni_Advanced_Vocab,privilege
APEUni_Advanced_Vocab,diminish
APEUni_Advanced_Vocab,contribution
APEUni_Advanced_Vocab,auditory
APEUni_Advanced_Vocab,counterpart
APEUni_Advanced_Vocab,stare
APEUni_Advanced_Vocab,intent
APEUni_Advanced_Vocab,pose
APEUni_Advanced_Vocab,similarity
APEUni_Advanced_Vocab,acceptable
APEUni_Advanced_Vocab,sceptic
APEUni_Advanced_Vocab,humanitarian
APEUni_Advanced_Vocab,pragmatic
APEUni_Advanced_Vocab,abolish
APEUni_Advanced_Vocab,paradox
APEUni_Advanced_Vocab,polish
APEUni_Advanced_Vocab,photocopy
APEUni_Advanced_Vocab,devastate
APEUni_Advanced_Vocab,golf
APEUni_Advanced_Vocab,reputation
APEUni_Advanced_Vocab,minimum
APEUni_Advanced_Vocab,continent
APEUni_Advanced_Vocab,multicultural
APEUni_Advanced_Vocab,certainty
APEUni_Advanced_Vocab,mitigate
APEUni_Advanced_Vocab,correlate
APEUni_Advanced_Vocab,discrimination
APEUni_Advanced_Vocab,wisdom
APEUni_Advanced_Vocab,dissipate
APEUni_Advanced_Vocab,autonomy
APEUni_Advanced_Vocab,permission
APEUni_Advanced_Vocab,audio
APEUni_Advanced_Vocab,depiction
APEUni_Advanced_Vocab,assemble
APEUni_Advanced_Vocab,atmospheric
APEUni_Advanced_Vocab,obscure
APEUni_Advanced_Vocab,potent
APEUni_Advanced_Vocab,rid
APEUni_Advanced_Vocab,gross
APEUni_Advanced_Vocab,classify
APEUni_Advanced_Vocab,default
APEUni_Advanced_Vocab,weed
APEUni_Advanced_Vocab,chart
APEUni_Advanced_Vocab,thrive
APEUni_Advanced_Vocab,trio
APEUni_Advanced_Vocab,follower
APEUni_Advanced_Vocab,wary
APEUni_Advanced_Vocab,appal
APEUni_Advanced_Vocab,license
APEUni_Advanced_Vocab,relaxation
APEUni_Advanced_Vocab,rough
APEUni_Advanced_Vocab,migrant
APEUni_Advanced_Vocab,neat
APEUni_Advanced_Vocab,pocket
APEUni_Advanced_Vocab,dominance
APEUni_Advanced_Vocab,nitrogen
APEUni_Advanced_Vocab,recall
APEUni_Advanced_Vocab,explicit
APEUni_Advanced_Vocab,intentionally
APEUni_Advanced_Vocab,implicit
APEUni_Advanced_Vocab,naturally
APEUni_Advanced_Vocab,feat
APEUni_Advanced_Vocab,shallow
APEUni_Advanced_Vocab,powder
APEUni_Advanced_Vocab,consultant
APEUni_Advanced_Vocab,genius
APEUni_Advanced_Vocab,consult
APEUni_Advanced_Vocab,transfer
APEUni_Advanced_Vocab,vaccination
APEUni_Advanced_Vocab,hygiene
APEUni_Advanced_Vocab,compulsory
APEUni_Advanced_Vocab,resume
APEUni_Advanced_Vocab,arthritis
APEUni_Advanced_Vocab,technically
APEUni_Advanced_Vocab,insomniac
APEUni_Advanced_Vocab,depress
APEUni_Advanced_Vocab,compensation
APEUni_Advanced_Vocab,volatile
APEUni_Advanced_Vocab,aggression
APEUni_Advanced_Vocab,turnover
APEUni_Advanced_Vocab,exemption
APEUni_Advanced_Vocab,ultimate
APEUni_Advanced_Vocab,synthesis
APEUni_Advanced_Vocab,conversion
APEUni_Advanced_Vocab,accordingly
APEUni_Advanced_Vocab,collision
APEUni_Advanced_Vocab,unpredictable
APEUni_Advanced_Vocab,random
APEUni_Advanced_Vocab,would-be
APEUni_Advanced_Vocab,excursion
APEUni_Advanced_Vocab,soul
APEUni_Advanced_Vocab,awake
APEUni_Advanced_Vocab,thermodynamics
APEUni_Advanced_Vocab,dynamics
APEUni_Advanced_Vocab,except
APEUni_Advanced_Vocab,terrorist
APEUni_Advanced_Vocab,grammar
APEUni_Advanced_Vocab,description
APEUni_Advanced_Vocab,venus
APEUni_Advanced_Vocab,handwrite
APEUni_Advanced_Vocab,bizarre
APEUni_Advanced_Vocab,observation
APEUni_Advanced_Vocab,inhabit
APEUni_Advanced_Vocab,geographical
APEUni_Advanced_Vocab,decent
APEUni_Advanced_Vocab,accumulate
APEUni_Advanced_Vocab,stabilize
APEUni_Advanced_Vocab,vocational
APEUni_Advanced_Vocab,dietitian
APEUni_Advanced_Vocab,compatible
APEUni_Advanced_Vocab,vacuum
APEUni_Advanced_Vocab,locality
APEUni_Advanced_Vocab,quarterly
APEUni_Advanced_Vocab,Tertiary
APEUni_Advanced_Vocab,accumulation
APEUni_Advanced_Vocab,chaotic
APEUni_Advanced_Vocab,underground
APEUni_Advanced_Vocab,linguistic
APEUni_Advanced_Vocab,precipitation
APEUni_Advanced_Vocab,longitude
APEUni_Advanced_Vocab,erudite
APEUni_Advanced_Vocab,inclination
APEUni_Advanced_Vocab,diploma
APEUni_Advanced_Vocab,bilateral
APEUni_Advanced_Vocab,climb
APEUni_Advanced_Vocab,forecast
APEUni_Advanced_Vocab,alphabetical
APEUni_Advanced_Vocab,Dinosaur
APEUni_Advanced_Vocab,Spectator
APEUni_Advanced_Vocab,edible
APEUni_Advanced_Vocab,ski
APEUni_Advanced_Vocab,motorbike
APEUni_Advanced_Vocab,synonym
APEUni_Advanced_Vocab,monolingual
APEUni_Advanced_Vocab,magnify
APEUni_Advanced_Vocab,notorious
APEUni_Advanced_Vocab,departure
APEUni_Advanced_Vocab,passport
APEUni_Advanced_Vocab,autumn
APEUni_Advanced_Vocab,queen
APEUni_Advanced_Vocab,ventilation
APEUni_Advanced_Vocab,dentist
APEUni_Advanced_Vocab,editorial
APEUni_Advanced_Vocab,dawn
APEUni_Advanced_Vocab,submission
APEUni_Advanced_Vocab,mineral
APEUni_Advanced_Vocab,Tokyo
APEUni_Advanced_Vocab,prescribe
APEUni_Advanced_Vocab,algebra
APEUni_Advanced_Vocab,certificate
APEUni_Advanced_Vocab,vivid
APEUni_Advanced_Vocab,tire
APEUni_Advanced_Vocab,drought
APEUni_Advanced_Vocab,headline
APEUni_Advanced_Vocab,thread
APEUni_Advanced_Vocab,altitude
APEUni_Advanced_Vocab,bilingual
APEUni_Advanced_Vocab,violin
APEUni_Advanced_Vocab,circle
APEUni_Advanced_Vocab,subjective
APEUni_Advanced_Vocab,paragraph
APEUni_Advanced_Vocab,tolerant
APEUni_Advanced_Vocab,rainforest
APEUni_Advanced_Vocab,crocodile
APEUni_Advanced_Vocab,surgical
APEUni_Advanced_Vocab,surgeon
APEUni_Advanced_Vocab,geography
APEUni_Advanced_Vocab,nicotine
APEUni_Advanced_Vocab,portrait
APEUni_Advanced_Vocab,genre
APEUni_Advanced_Vocab,precarious
APEUni_Advanced_Vocab,dissertation
APEUni_Advanced_Vocab,bedroom
APEUni_Advanced_Vocab,dormitory
APEUni_Advanced_Vocab,athletic
APEUni_Advanced_Vocab,excellence
APEUni_Advanced_Vocab,tournament
APEUni_Advanced_Vocab,organizer
APEUni_Advanced_Vocab,renewable
APEUni_Advanced_Vocab,offset
APEUni_Advanced_Vocab,plummet
APEUni_Advanced_Vocab,spectacular
APEUni_Advanced_Vocab,intricate
APEUni_Advanced_Vocab,demographic
APEUni_Advanced_Vocab,moderate
APEUni_Advanced_Vocab,mature
APEUni_Advanced_Vocab,breakthrough
APEUni_Advanced_Vocab,chairman
APEUni_Advanced_Vocab,inflation
APEUni_Advanced_Vocab,dialect
APEUni_Advanced_Vocab,constrain
APEUni_Advanced_Vocab,beaver
APEUni_Advanced_Vocab,swallow
APEUni_Advanced_Vocab,reminder
APEUni_Advanced_Vocab,straightforward
APEUni_Advanced_Vocab,qualification
APEUni_Advanced_Vocab,justification
APEUni_Advanced_Vocab,institutional
APEUni_Advanced_Vocab,inequality
APEUni_Advanced_Vocab,likelihood
APEUni_Advanced_Vocab,fashion
APEUni_Advanced_Vocab,burden
APEUni_Advanced_Vocab,congestion
APEUni_Advanced_Vocab,consistent
APEUni_Advanced_Vocab,costly
APEUni_Advanced_Vocab,summarize
APEUni_Advanced_Vocab,covet
APEUni_Advanced_Vocab,smallpox
APEUni_Advanced_Vocab,labour
APEUni_Advanced_Vocab,scarcity
APEUni_Advanced_Vocab,upward
APEUni_Advanced_Vocab,robbery
APEUni_Advanced_Vocab,ubiquitous
APEUni_Advanced_Vocab,flatten
APEUni_Advanced_Vocab,stigma
APEUni_Advanced_Vocab,lobby
APEUni_Advanced_Vocab,universally
APEUni_Advanced_Vocab,confound
APEUni_Advanced_Vocab,compensate
APEUni_Advanced_Vocab,net
APEUni_Advanced_Vocab,deliver
APEUni_Advanced_Vocab,descendant
APEUni_Advanced_Vocab,geothermal
APEUni_Advanced_Vocab,spike
APEUni_Advanced_Vocab,hydroelectric
APEUni_Advanced_Vocab,unreliable
APEUni_Advanced_Vocab,stretch
APEUni_Advanced_Vocab,scratch
APEUni_Advanced_Vocab,aspire
APEUni_Advanced_Vocab,beach
APEUni_Advanced_Vocab,bond
APEUni_Advanced_Vocab,fashionable
APEUni_Advanced_Vocab,latter
APEUni_Advanced_Vocab,convict
APEUni_Advanced_Vocab,exploitation
APEUni_Advanced_Vocab,discredit
APEUni_Advanced_Vocab,subconsciously
APEUni_Advanced_Vocab,deteriorate
APEUni_Advanced_Vocab,conservative
APEUni_Advanced_Vocab,confine
APEUni_Advanced_Vocab,preoccupation
APEUni_Advanced_Vocab,emulate
APEUni_Advanced_Vocab,boast
APEUni_Advanced_Vocab,itinerary
APEUni_Advanced_Vocab,temple
APEUni_Advanced_Vocab,statue
APEUni_Advanced_Vocab,oceanic
APEUni_Advanced_Vocab,boom
APEUni_Advanced_Vocab,destination
APEUni_Advanced_Vocab,comparatively
APEUni_Advanced_Vocab,unconventional
APEUni_Advanced_Vocab,violate
APEUni_Advanced_Vocab,sanction
APEUni_Advanced_Vocab,rear
APEUni_Advanced_Vocab,seduce
APEUni_Advanced_Vocab,absence
APEUni_Advanced_Vocab,plethora
APEUni_Advanced_Vocab,enquiry
APEUni_Advanced_Vocab,goat
APEUni_Advanced_Vocab,appoint
APEUni_Advanced_Vocab,reef
APEUni_Advanced_Vocab,administrative
APEUni_Advanced_Vocab,debris
APEUni_Advanced_Vocab,surpass
APEUni_Advanced_Vocab,rage
APEUni_Advanced_Vocab,caution
APEUni_Advanced_Vocab,anarchy
APEUni_Advanced_Vocab,headway
APEUni_Advanced_Vocab,profile
APEUni_Advanced_Vocab,scrutiny
APEUni_Advanced_Vocab,judgement
APEUni_Advanced_Vocab,conspiracy
APEUni_Advanced_Vocab,venue
APEUni_Advanced_Vocab,differentiate
APEUni_Advanced_Vocab,imperial
APEUni_Advanced_Vocab,incidence
APEUni_Advanced_Vocab,ailment
APEUni_Advanced_Vocab,cereal
APEUni_Advanced_Vocab,pathology
APEUni_Advanced_Vocab,zealot
APEUni_Advanced_Vocab,clue
APEUni_Advanced_Vocab,beard
APEUni_Advanced_Vocab,shadow
APEUni_Advanced_Vocab,subsequent
APEUni_Advanced_Vocab,commence
APEUni_Advanced_Vocab,diffuse
APEUni_Advanced_Vocab,telecommunication
APEUni_Advanced_Vocab,catalyst
APEUni_Advanced_Vocab,realistic
APEUni_Advanced_Vocab,scan
APEUni_Advanced_Vocab,identical
APEUni_Advanced_Vocab,marketplace
APEUni_Advanced_Vocab,compel
APEUni_Advanced_Vocab,harmony
APEUni_Advanced_Vocab,vulnerability
APEUni_Advanced_Vocab,sporadic
APEUni_Advanced_Vocab,ingenious
APEUni_Advanced_Vocab,inventor
APEUni_Advanced_Vocab,terrorism
APEUni_Advanced_Vocab,guru
APEUni_Advanced_Vocab,recuperate
APEUni_Advanced_Vocab,elaborate
APEUni_Advanced_Vocab,captivate
APEUni_Advanced_Vocab,array
APEUni_Advanced_Vocab,discard
APEUni_Advanced_Vocab,cosmetic
APEUni_Advanced_Vocab,emulation
APEUni_Advanced_Vocab,eccentric
APEUni_Advanced_Vocab,convolute
APEUni_Advanced_Vocab,chess
APEUni_Advanced_Vocab,illusion
APEUni_Advanced_Vocab,impression
APEUni_Advanced_Vocab,addictive
APEUni_Advanced_Vocab,refute
APEUni_Advanced_Vocab,imitation
APEUni_Advanced_Vocab,confusion
APEUni_Advanced_Vocab,ambiguous
APEUni_Advanced_Vocab,ready
APEUni_Advanced_Vocab,blur
APEUni_Advanced_Vocab,permeable
APEUni_Advanced_Vocab,replenish
APEUni_Advanced_Vocab,infer
APEUni_Advanced_Vocab,skip
APEUni_Advanced_Vocab,innovator
APEUni_Advanced_Vocab,permanent
APEUni_Advanced_Vocab,conspicuous
APEUni_Advanced_Vocab,capitalism
APEUni_Advanced_Vocab,theatre
APEUni_Advanced_Vocab,luxurious
APEUni_Advanced_Vocab,swap
APEUni_Advanced_Vocab,refresh
APEUni_Advanced_Vocab,dull
APEUni_Advanced_Vocab,pendulum
APEUni_Advanced_Vocab,deride
APEUni_Advanced_Vocab,manual
APEUni_Advanced_Vocab,counsellor
APEUni_Advanced_Vocab,intervention
APEUni_Advanced_Vocab,syllabus
APEUni_Advanced_Vocab,carbohydrate
APEUni_Advanced_Vocab,daunt
APEUni_Advanced_Vocab,agenda
APEUni_Advanced_Vocab,occasionally
APEUni_Advanced_Vocab,insurance
APEUni_Advanced_Vocab,thunder
APEUni_Advanced_Vocab,cultivate
APEUni_Advanced_Vocab,deterrent
APEUni_Advanced_Vocab,demolish
APEUni_Advanced_Vocab,reflection
APEUni_Advanced_Vocab,thief
APEUni_Advanced_Vocab,policeman
APEUni_Advanced_Vocab,lawn
APEUni_Advanced_Vocab,slippery
APEUni_Advanced_Vocab,outdated
APEUni_Advanced_Vocab,aisle
APEUni_Advanced_Vocab,weave
APEUni_Advanced_Vocab,pronunciation
APEUni_Advanced_Vocab,precipitate
APEUni_Advanced_Vocab,sudden
APEUni_Advanced_Vocab,asteroid
APEUni_Advanced_Vocab,subsequently
APEUni_Advanced_Vocab,consensus
APEUni_Advanced_Vocab,wallet
APEUni_Advanced_Vocab,align
APEUni_Advanced_Vocab,fulfill
APEUni_Advanced_Vocab,displace
APEUni_Advanced_Vocab,anticipate
APEUni_Advanced_Vocab,reactive
APEUni_Advanced_Vocab,comprehend
APEUni_Advanced_Vocab,casual
APEUni_Advanced_Vocab,vogue
APEUni_Advanced_Vocab,experimentation
APEUni_Advanced_Vocab,compromise
APEUni_Advanced_Vocab,concession
APEUni_Advanced_Vocab,annex
APEUni_Advanced_Vocab,enlarge
APEUni_Advanced_Vocab,parade
APEUni_Advanced_Vocab,analogous
APEUni_Advanced_Vocab,drawback
APEUni_Advanced_Vocab,attire
APEUni_Advanced_Vocab,grammatical
APEUni_Advanced_Vocab,aptitude
APEUni_Advanced_Vocab,resemblance
APEUni_Advanced_Vocab,aspiration
APEUni_Advanced_Vocab,profession
APEUni_Advanced_Vocab,practitioner
APEUni_Advanced_Vocab,reliability
APEUni_Advanced_Vocab,malleable
APEUni_Advanced_Vocab,eradicate
APEUni_Advanced_Vocab,ideology
APEUni_Advanced_Vocab,disseminate
APEUni_Advanced_Vocab,illiterate
APEUni_Advanced_Vocab,request
APEUni_Advanced_Vocab,submarine
APEUni_Advanced_Vocab,pristine
APEUni_Advanced_Vocab,graphic
APEUni_Advanced_Vocab,perfection
APEUni_Advanced_Vocab,sword
APEUni_Advanced_Vocab,tiger
APEUni_Advanced_Vocab,inspiration
APEUni_Advanced_Vocab,database
APEUni_Advanced_Vocab,controversial
APEUni_Advanced_Vocab,folktale
APEUni_Advanced_Vocab,precedence
APEUni_Advanced_Vocab,offense
APEUni_Advanced_Vocab,subordinate
APEUni_Advanced_Vocab,contradiction
APEUni_Advanced_Vocab,complement
APEUni_Advanced_Vocab,evoke
APEUni_Advanced_Vocab,mode
APEUni_Advanced_Vocab,evaporation
APEUni_Advanced_Vocab,porous
APEUni_Advanced_Vocab,waterfall
APEUni_Advanced_Vocab,inoculation
APEUni_Advanced_Vocab,exclusion
APEUni_Advanced_Vocab,nontoxic
APEUni_Advanced_Vocab,secular
APEUni_Advanced_Vocab,saturate
APEUni_Advanced_Vocab,envision
APEUni_Advanced_Vocab,apparent
APEUni_Advanced_Vocab,rhythmical
APEUni_Advanced_Vocab,penchant
APEUni_Advanced_Vocab,ridiculous
APEUni_Advanced_Vocab,duration
APEUni_Advanced_Vocab,favorable
APEUni_Advanced_Vocab,dispersal
APEUni_Advanced_Vocab,ascertain
APEUni_Advanced_Vocab,overview
APEUni_Advanced_Vocab,vigorous
APEUni_Advanced_Vocab,limitation
APEUni_Advanced_Vocab,neglect
APEUni_Advanced_Vocab,undermine
APEUni_Advanced_Vocab,primacy
APEUni_Advanced_Vocab,trajectory
APEUni_Advanced_Vocab,misgive
APEUni_Advanced_Vocab,inaccurate
APEUni_Advanced_Vocab,drone
APEUni_Advanced_Vocab,propagate
APEUni_Advanced_Vocab,fitness
APEUni_Advanced_Vocab,vigilant
APEUni_Advanced_Vocab,aboard
APEUni_Advanced_Vocab,supersede
APEUni_Advanced_Vocab,observable
APEUni_Advanced_Vocab,suppress
APEUni_Advanced_Vocab,mysterious
APEUni_Advanced_Vocab,paradigm
APEUni_Advanced_Vocab,negotiate
APEUni_Advanced_Vocab,repudiate
APEUni_Advanced_Vocab,distrust
APEUni_Advanced_Vocab,irresistible
APEUni_Advanced_Vocab,pertain
APEUni_Advanced_Vocab,weird
APEUni_Advanced_Vocab,identifiable
APEUni_Advanced_Vocab,satisfactory
APEUni_Advanced_Vocab,reproduction
APEUni_Advanced_Vocab,subsistence
APEUni_Advanced_Vocab,parasitic
APEUni_Advanced_Vocab,disperse
APEUni_Advanced_Vocab,cogent
APEUni_Advanced_Vocab,proliferate
APEUni_Advanced_Vocab,sightsee
APEUni_Advanced_Vocab,fibre
APEUni_Advanced_Vocab,lounge
APEUni_Advanced_Vocab,deduction
APEUni_Advanced_Vocab,complementary
APEUni_Advanced_Vocab,principally
APEUni_Advanced_Vocab,intentioned
APEUni_Advanced_Vocab,sociology
APEUni_Advanced_Vocab,constructive
APEUni_Advanced_Vocab,cooperation
APEUni_Advanced_Vocab,catalogue
APEUni_Advanced_Vocab,repetition
APEUni_Advanced_Vocab,leaflet
APEUni_Advanced_Vocab,exit
APEUni_Advanced_Vocab,entrepreneur
APEUni_Advanced_Vocab,baseline
APEUni_Advanced_Vocab,stationery
APEUni_Advanced_Vocab,librarian
APEUni_Advanced_Vocab,devolution
APEUni_Advanced_Vocab,worthy
APEUni_Advanced_Vocab,sovereignty
APEUni_Advanced_Vocab,tick
APEUni_Advanced_Vocab,fingerprint
APEUni_Advanced_Vocab,headache
APEUni_Advanced_Vocab,viper
APEUni_Advanced_Vocab,comedian
APEUni_Advanced_Vocab,utility
APEUni_Advanced_Vocab,superstition
APEUni_Advanced_Vocab,stagnate
APEUni_Advanced_Vocab,tightly
APEUni_Advanced_Vocab,salty
APEUni_Advanced_Vocab,intimate
APEUni_Advanced_Vocab,felicitous
APEUni_Advanced_Vocab,maverick
APEUni_Advanced_Vocab,insulate
APEUni_Advanced_Vocab,legitimate
APEUni_Advanced_Vocab,advantageous
APEUni_Advanced_Vocab,plasticity
APEUni_Advanced_Vocab,soccer
APEUni_Advanced_Vocab,confess
APEUni_Advanced_Vocab,equitable
APEUni_Advanced_Vocab,unremarkable
APEUni_Advanced_Vocab,ancestry
APEUni_Advanced_Vocab,amphibian
APEUni_Advanced_Vocab,infectious
APEUni_Advanced_Vocab,wander
APEUni_Advanced_Vocab,coverage
APEUni_Advanced_Vocab,scary
APEUni_Advanced_Vocab,hostile
APEUni_Advanced_Vocab,viscous
APEUni_Advanced_Vocab,propensity
APEUni_Advanced_Vocab,knoll
APEUni_Advanced_Vocab,esoteric
APEUni_Advanced_Vocab,strut
APEUni_Advanced_Vocab,tribute
APEUni_Advanced_Vocab,retrieval
APEUni_Advanced_Vocab,amend
APEUni_Advanced_Vocab,thaw
APEUni_Advanced_Vocab,edition
APEUni_Advanced_Vocab,worsen
APEUni_Advanced_Vocab,picnic
APEUni_Advanced_Vocab,fret
APEUni_Advanced_Vocab,pollination
APEUni_Advanced_Vocab,impel
APEUni_Advanced_Vocab,selective
APEUni_Advanced_Vocab,partial
APEUni_Advanced_Vocab,baffle
APEUni_Advanced_Vocab,pressurize
APEUni_Advanced_Vocab,inure
APEUni_Advanced_Vocab,baseball
APEUni_Advanced_Vocab,score
APEUni_Advanced_Vocab,perspiration
APEUni_Advanced_Vocab,adaptable
APEUni_Advanced_Vocab,willow
APEUni_Advanced_Vocab,drown
APEUni_Advanced_Vocab,predictable
APEUni_Advanced_Vocab,fluctuation
APEUni_Advanced_Vocab,bemuse
APEUni_Advanced_Vocab,invaluable
APEUni_Advanced_Vocab,unfamiliar
APEUni_Advanced_Vocab,emit
APEUni_Advanced_Vocab,empirical
APEUni_Advanced_Vocab,affluent
APEUni_Advanced_Vocab,pun
APEUni_Advanced_Vocab,frugality
APEUni_Advanced_Vocab,rivet
APEUni_Advanced_Vocab,diverge
APEUni_Advanced_Vocab,abstemious
APEUni_Advanced_Vocab,exclaim
APEUni_Advanced_Vocab,subscribe
APEUni_Advanced_Vocab,discern
APEUni_Advanced_Vocab,chancellor
APEUni_Advanced_Vocab,accomplishment
APEUni_Advanced_Vocab,novelty
APEUni_Advanced_Vocab,ticket
APEUni_Advanced_Vocab,completion
APEUni_Advanced_Vocab,diagnose
APEUni_Advanced_Vocab,precursor
APEUni_Advanced_Vocab,abusive
APEUni_Advanced_Vocab,derivative
APEUni_Advanced_Vocab,surge
APEUni_Advanced_Vocab,benchmark
APEUni_Advanced_Vocab,assure
APEUni_Advanced_Vocab,endurance
APEUni_Advanced_Vocab,panic
APEUni_Advanced_Vocab,transient
APEUni_Advanced_Vocab,petroleum
APEUni_Advanced_Vocab,eavesdrop
APEUni_Advanced_Vocab,seemingly
APEUni_Advanced_Vocab,droplet
APEUni_Advanced_Vocab,browser
APEUni_Advanced_Vocab,muster
APEUni_Advanced_Vocab,subcontinent
APEUni_Advanced_Vocab,milestone
APEUni_Advanced_Vocab,coalition
APEUni_Advanced_Vocab,dismal
APEUni_Advanced_Vocab,adversary
APEUni_Advanced_Vocab,guardian
APEUni_Advanced_Vocab,awe
APEUni_Advanced_Vocab,sabotage
APEUni_Advanced_Vocab,federation
APEUni_Advanced_Vocab,predicament
APEUni_Advanced_Vocab,contraction
APEUni_Advanced_Vocab,buf
APEUni_Advanced_Vocab,liability
APEUni_Advanced_Vocab,horrify
APEUni_Advanced_Vocab,democrat
APEUni_Advanced_Vocab,homeless
APEUni_Advanced_Vocab,trauma
APEUni_Advanced_Vocab,expire
APEUni_Advanced_Vocab,transitional
APEUni_Advanced_Vocab,conundrum
APEUni_Advanced_Vocab,constraint
APEUni_Advanced_Vocab,efficacy
APEUni_Advanced_Vocab,chimpanzee
APEUni_Advanced_Vocab,preparedness
APEUni_Advanced_Vocab,formidable
APEUni_Advanced_Vocab,pedestrian
APEUni_Advanced_Vocab,passer-by
APEUni_Advanced_Vocab,revive
APEUni_Advanced_Vocab,flotilla
APEUni_Advanced_Vocab,difference
APEUni_Advanced_Vocab,ballot
APEUni_Advanced_Vocab,illustrative
APEUni_Advanced_Vocab,paradoxically
APEUni_Advanced_Vocab,urgency
APEUni_Advanced_Vocab,ferry
APEUni_Advanced_Vocab,reap
APEUni_Advanced_Vocab,binary
APEUni_Advanced_Vocab,spew
APEUni_Advanced_Vocab,sequentially
APEUni_Advanced_Vocab,vernacular
APEUni_Advanced_Vocab,mutate
APEUni_Advanced_Vocab,beleaguer
APEUni_Advanced_Vocab,matchstick
APEUni_Advanced_Vocab,pedal
APEUni_Advanced_Vocab,outdoors
APEUni_Advanced_Vocab,oceanographer
APEUni_Advanced_Vocab,tolerable
APEUni_Advanced_Vocab,chlorophyll
APEUni_Advanced_Vocab,squash
APEUni_Advanced_Vocab,elevation
APEUni_Advanced_Vocab,van
APEUni_Advanced_Vocab,figurative
APEUni_Advanced_Vocab,disparage
APEUni_Advanced_Vocab,embarrass
APEUni_Advanced_Vocab,monetary
APEUni_Advanced_Vocab,inappropriate
APEUni_Advanced_Vocab,royalty
APEUni_Advanced_Vocab,intermediate
APEUni_Advanced_Vocab,phonograph
APEUni_Advanced_Vocab,exhibitor
APEUni_Advanced_Vocab,technologically
APEUni_Advanced_Vocab,attentive
APEUni_Advanced_Vocab,obedience
APEUni_Advanced_Vocab,apprentice
APEUni_Advanced_Vocab,supervisory
APEUni_Advanced_Vocab,substantiate
APEUni_Advanced_Vocab,choosy
APEUni_Advanced_Vocab,stint
APEUni_Advanced_Vocab,concoct
APEUni_Advanced_Vocab,tidal
APEUni_Advanced_Vocab,multilingual
APEUni_Advanced_Vocab,twofold
APEUni_Advanced_Vocab,refurbish
APEUni_Advanced_Vocab,habitation
APEUni_Advanced_Vocab,abide
APEUni_Advanced_Vocab,amenity
APEUni_Advanced_Vocab,discrepancy
APEUni_Advanced_Vocab,curb
APEUni_Advanced_Vocab,mendacious
APEUni_Advanced_Vocab,nourish
APEUni_Advanced_Vocab,bestow
APEUni_Advanced_Vocab,Everest
APEUni_Advanced_Vocab,goddess
APEUni_Advanced_Vocab,navigation
APEUni_Advanced_Vocab,excitable
APEUni_Advanced_Vocab,boycott
APEUni_Advanced_Vocab,deficit
APEUni_Advanced_Vocab,frontier
APEUni_Advanced_Vocab,illustrious
APEUni_Advanced_Vocab,inventive
APEUni_Advanced_Vocab,watercolor
APEUni_Advanced_Vocab,knit
APEUni_Advanced_Vocab,unlock
APEUni_Advanced_Vocab,obstacle
APEUni_Advanced_Vocab,membership
APEUni_Advanced_Vocab,cram
APEUni_Advanced_Vocab,criticise
APEUni_Advanced_Vocab,ambivalence
APEUni_Advanced_Vocab,Wise
APEUni_Advanced_Vocab,tactic
APEUni_Advanced_Vocab,Venture
APEUni_Advanced_Vocab,treaty
APEUni_Advanced_Vocab,paradoxical
APEUni_Advanced_Vocab,unadorned
APEUni_Advanced_Vocab,rhetorical
APEUni_Advanced_Vocab,militancy
APEUni_Advanced_Vocab,swarm
APEUni_Advanced_Vocab,rampant
APEUni_Advanced_Vocab,pluralism
APEUni_Advanced_Vocab,centricity
APEUni_Advanced_Vocab,pledge
APEUni_Advanced_Vocab,aftermath
APEUni_Advanced_Vocab,intersection
APEUni_Advanced_Vocab,exhaustion
APEUni_Advanced_Vocab,Nestle
APEUni_Advanced_Vocab,fragile
APEUni_Advanced_Vocab,empathy
APEUni_Advanced_Vocab,non-attendance
APEUni_Advanced_Vocab,proximity
APEUni_Advanced_Vocab,interspecific
APEUni_Advanced_Vocab,falter
APEUni_Advanced_Vocab,stratospheric
APEUni_Advanced_Vocab,reintroduce
APEUni_Advanced_Vocab,elk
APEUni_Advanced_Vocab,preparatory
APEUni_Advanced_Vocab,wrestle
APEUni_Advanced_Vocab,refinement
APEUni_Advanced_Vocab,divergent
APEUni_Advanced_Vocab,immediacy
APEUni_Advanced_Vocab,announcement
APEUni_Advanced_Vocab,nun
APEUni_Advanced_Vocab,engrave
APEUni_Advanced_Vocab,botany
APEUni_Advanced_Vocab,explicitly
APEUni_Advanced_Vocab,biochemistry
APEUni_Advanced_Vocab,Gymnasium
APEUni_Advanced_Vocab,paucity
APEUni_Advanced_Vocab,distortion
APEUni_Advanced_Vocab,unsettle
APEUni_Advanced_Vocab,aloft
APEUni_Advanced_Vocab,generalize
APEUni_Advanced_Vocab,honorary
APEUni_Advanced_Vocab,oversee
APEUni_Advanced_Vocab,operational
APEUni_Advanced_Vocab,convergence
APEUni_Advanced_Vocab,fluent
APEUni_Advanced_Vocab,dim
APEUni_Advanced_Vocab,hum
APEUni_Advanced_Vocab,frigid
